,age,irish_temperature,irish_rainfall,global_ch4,global_temp_x,global_temp_y,global_co2_x,sigma mean_x,global_co2_y,sigma mean_y
11212,273307.0,,,,209.3,209.3,,,,
11213,273338.43,,,,208.40602150537637,208.40602150537637,,,,
11214,273511.0,,,,209.1,209.1,,,,
11215,273568.59,,,,208.21602150537637,208.21602150537637,,,,
11216,273715.0,,,,209.1,209.1,,,,
11217,273802.68,,,,208.33602150537635,208.33602150537635,,,,
11218,273921.6667,,,,209.2,209.2,,,,
11219,274034.83,,,,208.27602150537638,208.27602150537638,,,,
11220,274128.3333,,,,209.0,209.0,,,,
11221,274268.39,,,,208.33602150537635,208.33602150537635,,,,
11222,274335.0,,,,209.3,209.3,,,,
11223,274500.73,,,,208.82602150537636,208.82602150537636,,,,
11224,274540.3333,,,,209.1,209.1,,,,
11225,274724.08,,,,208.41602150537636,208.41602150537636,,,,
11226,274745.6667,,,,209.1,209.1,,,,
11227,274951.0,,,,209.4,209.4,,,,
11228,274954.78,,,,208.80602150537635,208.80602150537635,,,,
11229,275154.0,,,,209.2,209.2,,,,
11230,275178.88,,,,208.43602150537637,208.43602150537637,,,,
11231,275357.0,,,,209.3,209.3,,,,
11232,275410.36,,,,208.36602150537635,208.36602150537635,,,,
11233,275560.0,,,,209.3,209.3,,,,
11234,275643.57,,,,209.10602150537636,209.10602150537636,,,,
11235,275760.6667,,,,209.3,209.3,,,,
11236,275861.49,,,,209.49602150537638,209.49602150537638,,,,
11237,275961.3333,,,,209.8,209.8,,,,
11238,276072.71,,,,209.22602150537637,209.22602150537637,,,,
11239,276162.0,,,,209.4,209.4,,,,
11240,276288.65,,,,208.80602150537635,208.80602150537635,,,,
11241,276361.6667,,,,209.8,209.8,,,,
11242,276514.38,,,,208.39602150537635,208.39602150537635,,,,
11243,276561.3333,,,,209.4,209.4,,,,
11244,276748.06,,,,209.00602150537637,209.00602150537637,,,,
11245,276761.0,,,,209.3,209.3,,,,
11246,276954.0,,,,210.0,210.0,,,,
11247,276970.92,,,,208.43602150537637,208.43602150537637,,,,
11248,277147.0,,,,210.4,210.4,,,,
11249,277205.06,,,,208.00602150537637,208.00602150537637,,,,
11250,277340.0,,,,210.2,210.2,,,,
11251,277448.22,,,,209.16602150537636,209.16602150537636,,,,
11252,277537.3333,,,,209.7,209.7,,,,
11253,277667.91,,,,209.62602150537637,209.62602150537637,,,,
11254,277734.6667,,,,209.3,209.3,,,,
11255,277878.74,,,,209.63602150537636,209.63602150537636,,,,
11256,277932.0,,,,209.9,209.9,,,,
11257,278089.08,,,,209.12602150537637,209.12602150537637,,,,
11258,278136.0,,,,209.3,209.3,,,,
11259,278310.26,,,,208.97602150537637,208.97602150537637,,,,
11260,278340.0,,,,208.9,208.9,,,,
11261,278534.79,,,,208.08602150537635,208.08602150537635,,,,
11262,278544.0,,,,210.0,210.0,,,,
11263,278732.3333,,,,210.5,210.5,,,,
11264,278777.86,,,,209.49602150537638,209.49602150537638,,,,
11265,278920.6667,,,,210.5,210.5,,,,
11266,278993.43,,,,209.33602150537635,209.33602150537635,,,,
11267,279109.0,,,,210.0,210.0,,,,
11268,279211.94,,,,208.81602150537637,208.81602150537637,,,,
11269,279313.3333,,,,209.8,209.8,,,,
11270,279440.38,,,,209.26602150537636,209.26602150537636,,,,
11271,279517.6667,,,,208.9,208.9,,,,
11272,279660.22,,,,209.34602150537637,209.34602150537637,,,,
11273,279722.0,,,,210.3,210.3,,,,
11274,279878.23,,,,210.05602150537635,210.05602150537635,,,,
11275,279920.0,,,,210.2,210.2,,,,
11276,280083.06,,,,210.57602150537636,210.57602150537636,,,,
11277,280118.0,,,,209.6,209.6,,,,
11278,280277.93,,,,210.85602150537636,210.85602150537636,,,,
11279,280316.0,,,,210.1,210.1,,,,
11280,280466.89,,,,211.81602150537637,211.81602150537637,,,,
11281,280511.0,,,,210.2,210.2,,,,
11282,280639.46,,,,210.76602150537636,210.76602150537636,,,,
11283,280706.0,,,,210.9,210.9,,,,
11284,280831.37,,,,210.26602150537636,210.26602150537636,,,,
11285,280901.0,,,,211.4,211.4,,,,
11286,281032.03,,,,210.63602150537636,210.63602150537636,,,,
11287,281071.3333,,,,211.6,211.6,,,,
11288,281222.19,,,,210.19602150537636,210.19602150537636,,,,
11289,281241.6667,,,,212.8,212.8,,,,
11290,281412.0,,,,211.6,211.6,,,,
11291,281592.6667,,,,211.1,211.1,,,,
11292,281633.33,,,,210.00602150537637,210.00602150537637,,,,
11293,281773.3333,,,,211.7,211.7,,,,
11294,281840.55,,,,210.49602150537638,210.49602150537638,,,,
11295,281954.0,,,,211.3,211.3,,,,
11296,282033.0,,,,210.65602150537637,210.65602150537637,,,,
11297,282146.6667,,,,210.3,210.3,,,,
11298,282228.04,,,,210.64602150537635,210.64602150537635,,,,
11299,282339.3333,,,,210.8,210.8,,,,
11300,282423.05,,,,210.99602150537638,210.99602150537638,,,,
11301,282532.0,,,,211.6,211.6,,,,
11302,282612.26,,,,210.83602150537635,210.83602150537635,,,,
11303,282714.3333,,,,211.4,211.4,,,,
11304,282803.89,,,,211.20602150537636,211.20602150537636,,,,
11305,282896.6667,,,,211.4,211.4,,,,
11306,282990.05,,,,211.07602150537636,211.07602150537636,,,,
11307,283079.0,,,,211.8,211.8,,,,
11308,283177.98,,,,211.43602150537637,211.43602150537637,,,,
11309,283257.0,,,,211.6,211.6,,,,
11310,283360.29,,,,211.40602150537637,211.40602150537637,,,,
11311,283435.0,,,,212.0,212.0,,,,
11312,283542.88,,,,211.53602150537637,211.53602150537637,,,,
11313,283613.0,,,,211.8,211.8,,,,
11314,283723.29,,,,211.71602150537637,211.71602150537637,,,,
11315,283787.0,,,,212.2,212.2,,,,
11316,283901.57,,,,211.17602150537635,211.17602150537635,,,,
11317,283961.0,,,,212.2,212.2,,,,
11318,284088.27,,,,211.41602150537636,211.41602150537636,,,,
11319,284135.0,,,,212.3,212.3,,,,
11320,284271.02,,,,211.69602150537636,211.69602150537636,,,,
11321,284307.0,,,,212.5,212.5,,,,
11322,284449.69,,,,211.72602150537637,211.72602150537637,,,,
11323,284479.0,,,,211.9,211.9,,,,
11324,284627.88,,,,211.55602150537635,211.55602150537635,,,,
11325,284651.0,,,,212.2,212.2,,,,
11326,284808.69,,,,211.67602150537635,211.67602150537635,,,,
11327,284821.0,,,,212.4,212.4,,,,
11328,284988.61,,,,211.67602150537635,211.67602150537635,,,,
11329,284991.0,,,,212.5,212.5,,,,
11330,285161.0,,,,212.3,212.3,,,,
11331,285167.6,,,,210.77602150537635,210.77602150537635,,,,
11332,285331.0,,,,212.4,212.4,,,,
11333,285360.68,,,,212.10602150537636,212.10602150537636,,,,
11334,285501.0,,,,212.5,212.5,,,,
11335,285534.64,,,,211.83602150537635,211.83602150537635,,,,
11336,285671.0,,,,211.5,211.5,,,,
11337,285713.31,,,,212.03602150537637,212.03602150537637,,,,
11338,285842.6667,,,,212.9,212.9,,,,
11339,285889.51,,,,211.61602150537635,211.61602150537635,,,,
11340,286014.3333,,,,212.5,212.5,,,,
11341,286069.99,,,,212.21602150537637,212.21602150537637,,,,
11342,286186.0,,,,212.7,212.7,,,,
11343,286241.2,,,,212.14602150537635,212.14602150537635,,,,
11344,286352.3333,,,,212.4,212.4,,,,
11345,286413.07,,,,212.38602150537636,212.38602150537636,,,,
11346,286518.6667,,,,213.0,213.0,,,,
11347,286580.31,,,,212.11602150537635,212.11602150537635,,,,
11348,286685.0,,,,212.9,212.9,,,,
11349,286749.74,,,,211.77602150537635,211.77602150537635,,,,
11350,286845.3333,,,,213.3,213.3,,,,
11351,286927.21,,,,212.48602150537636,212.48602150537636,,,,
11352,287005.6667,,,,213.1,213.1,,,,
11353,287094.25,,,,211.82602150537636,211.82602150537636,,,,
11354,287166.0,,,,212.6,212.6,,,,
11355,287268.46,,,,212.03602150537637,212.03602150537637,,,,
11356,287329.3333,,,,213.3,213.3,,,,
11357,287443.68,,,,212.39602150537635,212.39602150537635,,,,
11358,287492.6667,,,,212.8,212.8,,,,
11359,287613.14,,,,212.48602150537636,212.48602150537636,,,,
11360,287656.0,,,,212.8,212.8,,,,
11361,287781.25,,,,212.36602150537635,212.36602150537635,,,,
11362,287817.3333,,,,213.2,213.2,,,,
11363,287948.28,,,,212.81602150537637,212.81602150537637,,,,
11364,287978.6667,,,,213.3,213.3,,,,
11365,288110.84,,,,212.69602150537636,212.69602150537636,,,,
11366,288140.0,,,,213.3,213.3,,,,
11367,288266.59,,,,212.38602150537636,212.38602150537636,,,,
11368,288292.3333,,,,213.6,213.6,,,,
11369,288426.05,,,,212.59602150537637,212.59602150537637,,,,
11370,288444.6667,,,,214.2,214.2,,,,
11371,288595.9,,,,212.23602150537636,212.23602150537636,,,,
11372,288597.0,,,,213.9,213.9,,,,
11373,288753.6667,,,,213.2,213.2,,,,
11374,288766.95,,,,212.61602150537635,212.61602150537635,,,,
11375,288910.3333,,,,213.1,213.1,,,,
11376,288928.37,,,,212.32602150537636,212.32602150537636,,,,
11377,289067.0,,,,213.9,213.9,,,,
11378,289101.72,,,,212.17602150537635,212.17602150537635,,,,
11379,289222.3333,,,,212.9,212.9,,,,
11380,289264.2,,,,212.37602150537637,212.37602150537637,,,,
11381,289377.6667,,,,213.8,213.8,,,,
11382,289431.57,,,,212.41602150537636,212.41602150537636,,,,
11383,289533.0,,,,213.4,213.4,,,,
11384,289599.15,,,,212.39602150537635,212.39602150537635,,,,
11385,289688.3333,,,,213.4,213.4,,,,
11386,289761.54,,,,213.07602150537636,213.07602150537636,,,,
11387,289843.6667,,,,213.7,213.7,,,,
11388,289917.77,,,,213.31602150537637,213.31602150537637,,,,
11389,289999.0,,,,214.2,214.2,,,,
11390,290067.29,,,,213.55602150537635,213.55602150537635,,,,
11391,290142.0,,,,214.7,214.7,,,,
11392,290220.29,,,,213.54602150537636,213.54602150537636,,,,
11393,290285.0,,,,214.4,214.4,,,,
11394,290374.15,,,,213.05602150537635,213.05602150537635,,,,
11395,290428.0,,,,214.4,214.4,,,,
11396,290534.46,,,,212.81602150537637,212.81602150537637,,,,
11397,290576.6667,,,,213.9,213.9,,,,
11398,290698.48,,,,212.98602150537636,212.98602150537636,,,,
11399,290725.3333,,,,213.7,213.7,,,,
11400,290856.65,,,,212.41602150537636,212.41602150537636,,,,
11401,290874.0,,,,214.1,214.1,,,,
11402,291017.75,,,,212.26602150537636,212.26602150537636,,,,
11403,291023.6667,,,,213.9,213.9,,,,
11404,291173.3333,,,,213.8,213.8,,,,
11405,291180.89,,,,212.07602150537636,212.07602150537636,,,,
11406,291323.0,,,,213.0,213.0,,,,
11407,291357.5,,,,211.65602150537637,211.65602150537637,,,,
11408,291491.0,,,,212.6,212.6,,,,
11409,291541.03,,,,210.95602150537636,210.95602150537636,,,,
11410,291659.0,,,,212.5,212.5,,,,
11411,291726.55,,,,211.97602150537637,211.97602150537637,,,,
11412,291827.0,,,,212.9,212.9,,,,
11413,291906.0,,,,211.66602150537636,211.66602150537636,,,,
11414,291997.3333,,,,212.6,212.6,,,,
11415,292090.06,,,,211.21602150537637,211.21602150537637,,,,
11416,292167.6667,,,,212.1,212.1,,,,
11417,292282.78,,,,210.68602150537637,210.68602150537637,,,,
11418,292338.0,,,,211.6,211.6,,,,
11419,292485.03,,,,211.09602150537637,211.09602150537637,,,,
11420,292520.0,,,,212.0,212.0,,,,
11421,292680.44,,,,210.97602150537637,210.97602150537637,,,,
11422,292702.0,,,,211.8,211.8,,,,
11423,292879.37,,,,211.24602150537638,211.24602150537638,,,,
11424,292884.0,,,,212.2,212.2,,,,
11425,293068.3333,,,,211.3,211.3,,,,
11426,293073.33,,,,210.40602150537637,210.40602150537637,,,,
11427,293252.6667,,,,211.6,211.6,,,,
11428,293281.38,,,,210.11602150537635,210.11602150537635,,,,
11429,293437.0,,,,210.5,210.5,,,,
11430,293485.91,,,,209.62602150537637,209.62602150537637,,,,
11431,293637.0,,,,210.7,210.7,,,,
11432,293711.08,,,,209.80602150537635,209.80602150537635,,,,
11433,293837.0,,,,211.1,211.1,,,,
11434,293933.03,,,,210.24602150537638,210.24602150537638,,,,
11435,294037.0,,,,211.9,211.9,,,,
11436,294146.17,,,,210.98602150537636,210.98602150537636,,,,
11437,294232.3333,,,,210.8,210.8,,,,
11438,294346.3,,,,209.85602150537636,209.85602150537636,,,,
11439,294427.6667,,,,210.7,210.7,,,,
11440,294567.6,,,,209.75602150537637,209.75602150537637,,,,
11441,294623.0,,,,210.5,210.5,,,,
11442,294791.7,,,,209.31602150537637,209.31602150537637,,,,
11443,294823.6667,,,,210.7,210.7,,,,
11444,295018.41,,,,209.76602150537636,209.76602150537636,,,,
11445,295024.3333,,,,211.3,211.3,,,,
11446,295225.0,,,,211.1,211.1,,,,
11447,295242.95,,,,210.16602150537636,210.16602150537636,,,,
11448,295413.6667,,,,211.6,211.6,,,,
11449,295454.28,,,,210.18602150537637,210.18602150537637,,,,
11450,295602.3333,,,,212.1,212.1,,,,
11451,295669.87,,,,210.70602150537636,210.70602150537636,,,,
11452,295791.0,,,,213.3,213.3,,,,
11453,295876.34,,,,211.21602150537637,211.21602150537637,,,,
11454,295962.6667,,,,212.6,212.6,,,,
11455,296072.25,,,,212.45602150537636,212.45602150537636,,,,
11456,296134.3333,,,,212.3,212.3,,,,
11457,296249.22,,,,211.72602150537637,211.72602150537637,,,,
11458,296306.0,,,,211.9,211.9,,,,
11459,296436.47,,,,211.51602150537636,211.51602150537636,,,,
11460,296499.6667,,,,211.5,211.5,,,,
11461,296630.28,,,,211.01602150537636,211.01602150537636,,,,
11462,296693.3333,,,,211.1,211.1,,,,
11463,296831.47,,,,210.43602150537637,210.43602150537637,,,,
11464,296887.0,,,,210.9,210.9,,,,
11465,297040.44,,,,210.33602150537635,210.33602150537635,,,,
11466,297082.6667,,,,211.3,211.3,,,,
11467,297258.27,,,,210.00602150537637,210.00602150537637,,,,
11468,297278.3333,,,,212.0,212.0,,,,
11469,297474.0,,,,210.4,210.4,,,,
11470,297480.14,,,,209.35602150537636,209.35602150537636,,,,
11471,297683.6667,,,,210.6,210.6,,,,
11472,297694.88,,,,210.03602150537637,210.03602150537637,,,,
11473,297893.3333,,,,211.1,211.1,,,,
11474,297896.07,,,,209.57602150537636,209.57602150537636,,,,
11475,298103.0,,,,211.4,211.4,,,,
11476,298127.79,,,,209.78602150537637,209.78602150537637,,,,
11477,298299.0,,,,211.6,211.6,,,,
11478,298356.37,,,,210.23602150537636,210.23602150537636,,,,
11479,298495.0,,,,211.7,211.7,,,,
11480,298576.29,,,,210.14602150537635,210.14602150537635,,,,
11481,298691.0,,,,211.9,211.9,,,,
11482,298790.11,,,,210.70602150537636,210.70602150537636,,,,
11483,298886.3333,,,,211.6,211.6,,,,
11484,299000.82,,,,210.84602150537637,210.84602150537637,,,,
11485,299081.6667,,,,211.7,211.7,,,,
11486,299209.16,,,,211.01602150537636,211.01602150537636,,,,
11487,299277.0,,,,212.2,212.2,,,,
11488,299415.07,,,,210.75602150537637,210.75602150537637,,,,
11489,299461.3333,,,,212.4,212.4,,,,
11490,299625.56,,,,210.81602150537637,210.81602150537637,,,,
11491,299645.6667,,,,212.7,212.7,,,,
11492,299830.0,,,,213.1,213.1,,,,
11493,299835.55,,,,211.39602150537635,211.39602150537635,,,,
11494,300016.3333,,,,212.3,212.3,,,,
11495,300034.88,,,,211.51602150537636,211.51602150537636,,,,
11496,300202.6667,,,,211.9,211.9,,,,
11497,300232.01,,,,211.81602150537637,211.81602150537637,,,,
11498,300389.0,,,,211.7,211.7,,,,
11499,300423.76,,,,212.47602150537637,212.47602150537637,,,,
11500,300594.6667,,,,211.1,211.1,,,,
11501,300608.97,,,,211.45602150537636,211.45602150537636,,,,
11502,300800.3333,,,,211.5,211.5,,,,
11503,300807.78,,,,211.07602150537636,211.07602150537636,,,,
11504,301006.0,,,,211.1,211.1,,,,
11505,301014.6,,,,210.81602150537637,210.81602150537637,,,,
11506,301217.6667,,,,211.1,211.1,,,,
11507,301227.24,,,,210.24602150537638,210.24602150537638,,,,
11508,301429.3333,,,,211.2,211.2,,,,
11509,301451.09,,,,209.69602150537636,209.69602150537636,,,,
11510,301641.0,,,,212.2,212.2,,,,
11511,301667.68,,,,210.32602150537636,210.32602150537636,,,,
11512,301839.3333,,,,212.0,212.0,,,,
11513,301891.18,,,,210.31602150537637,210.31602150537637,,,,
11514,302037.6667,,,,211.8,211.8,,,,
11515,302115.68,,,,210.37602150537637,210.37602150537637,,,,
11516,302236.0,,,,212.1,212.1,,,,
11517,302339.47,,,,211.44602150537636,211.44602150537636,,,,
11518,302428.0,,,,212.5,212.5,,,,
11519,302542.33,,,,211.15602150537637,211.15602150537637,,,,
11520,302620.0,,,,212.9,212.9,,,,
11521,302751.11,,,,210.99602150537638,210.99602150537638,,,,
11522,302812.0,,,,212.4,212.4,,,,
11523,302962.9,,,,211.26602150537636,211.26602150537636,,,,
11524,303001.6667,,,,213.1,213.1,,,,
11525,303169.97,,,,211.70602150537636,211.70602150537636,,,,
11526,303191.3333,,,,212.7,212.7,,,,
11527,303369.16,,,,212.13602150537636,212.13602150537636,,,,
11528,303381.0,,,,213.7,213.7,,,,
11529,303561.78,,,,211.56602150537637,211.56602150537637,,,,
11530,303565.6667,,,,212.8,212.8,,,,
11531,303750.3333,,,,213.0,213.0,,,,
11532,303762.67,,,,212.65602150537637,212.65602150537637,,,,
11533,303935.0,,,,213.1,213.1,,,,
11534,303953.5,,,,211.96602150537637,211.96602150537637,,,,
11535,304120.6667,,,,212.9,212.9,,,,
11536,304148.18,,,,212.28602150537637,212.28602150537637,,,,
11537,304306.3333,,,,213.5,213.5,,,,
11538,304328.85,,,,211.99602150537638,211.99602150537638,,,,
11539,304492.0,,,,214.2,214.2,,,,
11540,304523.63,,,,212.18602150537637,212.18602150537637,,,,
11541,304668.0,,,,213.9,213.9,,,,
11542,304716.08,,,,212.53602150537637,212.53602150537637,,,,
11543,304844.0,,,,213.6,213.6,,,,
11544,304906.12,,,,212.11602150537635,212.11602150537635,,,,
11545,305020.0,,,,212.7,212.7,,,,
11546,305099.64,,,,212.71602150537637,212.71602150537637,,,,
11547,305217.0,,,,212.9,212.9,,,,
11548,305283.54,,,,213.43602150537637,213.43602150537637,,,,
11549,305414.0,,,,212.7,212.7,,,,
11550,305456.18,,,,213.13602150537636,213.13602150537636,,,,
11551,305611.0,,,,213.1,213.1,,,,
11552,305633.07,,,,212.81602150537637,212.81602150537637,,,,
11553,305816.71,,,,211.96602150537637,211.96602150537637,,,,
11554,305817.6667,,,,212.6,212.6,,,,
11555,306014.02,,,,212.10602150537636,212.10602150537636,,,,
11556,306024.3333,,,,211.5,211.5,,,,
11557,306210.61,,,,211.91602150537636,211.91602150537636,,,,
11558,306231.0,,,,210.8,210.8,,,,
11559,306410.01,,,,212.32602150537636,212.32602150537636,,,,
11560,306463.6667,,,,211.7,211.7,,,,
11561,306603.78,,,,211.58602150537635,211.58602150537635,,,,
11562,306696.3333,,,,211.3,211.3,,,,
11563,306807.03,,,,210.72602150537637,210.72602150537637,,,,
11564,306929.0,,,,211.5,211.5,,,,
11565,307031.36,,,,209.79602150537636,209.79602150537636,,,,
11566,307157.6667,,,,211.7,211.7,,,,
11567,307269.4,,,,210.39602150537635,210.39602150537635,,,,
11568,307386.3333,,,,212.1,212.1,,,,
11569,307490.66,,,,210.59602150537637,210.59602150537637,,,,
11570,307615.0,,,,212.5,212.5,,,,
11571,307719.83,,,,210.82602150537636,210.82602150537636,,,,
11572,307840.3333,,,,211.9,211.9,,,,
11573,307945.11,,,,211.00602150537637,211.00602150537637,,,,
11574,308065.6667,,,,212.3,212.3,,,,
11575,308166.68,,,,211.36602150537635,211.36602150537635,,,,
11576,308291.0,,,,212.6,212.6,,,,
11577,308381.81,,,,211.85602150537636,211.85602150537636,,,,
11578,308522.6667,,,,212.3,212.3,,,,
11579,308587.87,,,,211.26602150537636,211.26602150537636,,,,
11580,308754.3333,,,,212.2,212.2,,,,
11581,308805.43,,,,211.62602150537637,211.62602150537637,,,,
11582,308986.0,,,,211.7,211.7,,,,
11583,309016.64,,,,212.05602150537635,212.05602150537635,,,,
11584,309222.65,,,,211.68602150537637,211.68602150537637,,,,
11585,309232.6667,,,,212.6,212.6,,,,
11586,309433.64,,,,211.54602150537636,211.54602150537636,,,,
11587,309479.3333,,,,212.2,212.2,,,,
11588,309648.54,,,,211.02602150537635,211.02602150537635,,,,
11589,309726.0,,,,212.6,212.6,,,,
11590,309873.24,,,,211.94602150537636,211.94602150537636,,,,
11591,309974.3333,,,,212.0,212.0,,,,
11592,310082.09,,,,211.61602150537635,211.61602150537635,,,,
11593,310222.6667,,,,212.8,212.8,,,,
11594,310296.78,,,,211.98602150537636,211.98602150537636,,,,
11595,310471.0,,,,213.0,213.0,,,,
11596,310505.9,,,,211.41602150537636,211.41602150537636,,,,
11597,310714.6667,,,,212.9,212.9,,,,
11598,310725.01,,,,212.17602150537635,212.17602150537635,,,,
11599,310931.36,,,,212.19602150537636,212.19602150537636,,,,
11600,310958.3333,,,,212.9,212.9,,,,
11601,311133.24,,,,211.97602150537637,211.97602150537637,,,,
11602,311202.0,,,,212.4,212.4,,,,
11603,311337.16,,,,211.87602150537637,211.87602150537637,,,,
11604,311453.0,,,,213.3,213.3,,,,
11605,311542.25,,,,212.05602150537635,212.05602150537635,,,,
11606,311704.0,,,,212.8,212.8,,,,
11607,311755.38,,,,212.46602150537637,212.46602150537637,,,,
11608,311954.26,,,,212.27602150537635,212.27602150537635,,,,
11609,311955.0,,,,213.5,213.5,,,,
11610,312160.32,,,,212.95602150537636,212.95602150537636,,,,
11611,312203.6667,,,,213.1,213.1,,,,
11612,312356.49,,,,212.62602150537637,212.62602150537637,,,,
11613,312452.3333,,,,212.8,212.8,,,,
11614,312558.13,,,,212.27602150537635,212.27602150537635,,,,
11615,312701.0,,,,213.8,213.8,,,,
11616,312765.49,,,,213.33602150537635,213.33602150537635,,,,
11617,312937.0,,,,213.8,213.8,,,,
11618,312956.28,,,,213.35602150537636,213.35602150537636,,,,
11619,313146.1,,,,212.98602150537636,212.98602150537636,,,,
11620,313173.0,,,,213.4,213.4,,,,
11621,313342.5,,,,213.95602150537636,213.95602150537636,,,,
11622,313409.0,,,,214.4,214.4,,,,
11623,313523.2,,,,213.48602150537636,213.48602150537636,,,,
11624,313626.0,,,,213.9,213.9,,,,
11625,313710.11,,,,214.53602150537637,214.53602150537637,,,,
11626,313843.0,,,,215.0,215.0,,,,
11627,313882.82,,,,213.58602150537635,213.58602150537635,,,,
11628,314060.0,,,,214.0,214.0,,,,
11629,314069.55,,,,213.92602150537635,213.92602150537635,,,,
11630,314251.7,,,,214.16602150537636,214.16602150537636,,,,
11631,314277.3333,,,,214.3,214.3,,,,
11632,314430.46,,,,213.71602150537637,213.71602150537637,,,,
11633,314494.6667,,,,214.6,214.6,,,,
11634,314616.07,,,,214.15602150537637,214.15602150537637,,,,
11635,314712.0,,,,214.1,214.1,,,,
11636,314795.55,,,,214.54602150537636,214.54602150537636,,,,
11637,314923.0,,,,214.6,214.6,,,,
11638,314968.27,,,,214.88602150537636,214.88602150537636,,,,
11639,315134.0,,,,214.9,214.9,,,,
11640,315135.51,,,,213.76602150537636,213.76602150537636,,,,
11641,315322.42,,,,213.54602150537636,213.54602150537636,,,,
11642,315345.0,,,,215.3,215.3,,,,
11643,315511.58,,,,215.10602150537636,215.10602150537636,,,,
11644,315556.0,,,,214.1,214.1,,,,
11645,315678.87,,,,214.78602150537637,214.78602150537637,,,,
11646,315767.0,,,,213.9,213.9,,,,
11647,315848.82,,,,215.33602150537635,215.33602150537635,,,,
11648,315978.0,,,,215.5,215.5,,,,
11649,316010.85,,,,215.77602150537635,215.77602150537635,,,,
11650,316166.46,,,,216.11602150537635,216.11602150537635,,,,
11651,316168.6667,,,,215.1,215.1,,,,
11652,316316.88,,,,214.69602150537636,214.69602150537636,,,,
11653,316359.3333,,,,215.7,215.7,,,,
11654,316487.97,,,,214.39602150537635,214.39602150537635,,,,
11655,316550.0,,,,216.1,216.1,,,,
11656,316666.26,,,,214.43602150537637,214.43602150537637,,,,
11657,316728.6667,,,,216.7,216.7,,,,
11658,316844.27,,,,214.26602150537636,214.26602150537636,,,,
11659,316907.3333,,,,215.0,215.0,,,,
11660,317025.35,,,,214.18602150537637,214.18602150537637,,,,
11661,317086.0,,,,214.7,214.7,,,,
11662,317208.57,,,,213.81602150537637,213.81602150537637,,,,
11663,317288.0,,,,214.8,214.8,,,,
11664,317397.76,,,,213.94602150537636,213.94602150537636,,,,
11665,317490.0,,,,214.6,214.6,,,,
11666,317585.63,,,,213.73602150537636,213.73602150537636,,,,
11667,317692.0,,,,214.5,214.5,,,,
11668,317777.23,,,,214.09602150537637,214.09602150537637,,,,
11669,317902.0,,,,214.1,214.1,,,,
11670,317963.77,,,,213.78602150537637,213.78602150537637,,,,
11671,318112.0,,,,214.2,214.2,,,,
11672,318155.88,,,,213.16602150537636,213.16602150537636,,,,
11673,318322.0,,,,214.0,214.0,,,,
11674,318359.23,,,,212.97602150537637,212.97602150537637,,,,
11675,318534.0,,,,214.4,214.4,,,,
11676,318568.14,,,,212.08602150537635,212.08602150537635,,,,
11677,318746.0,,,,214.0,214.0,,,,
11678,318793.79,,,,212.81602150537637,212.81602150537637,,,,
11679,318958.0,,,,213.4,213.4,,,,
11680,319006.2,,,,212.97602150537637,212.97602150537637,,,,
11681,319194.0,,,,213.2,213.2,,,,
11682,319216.05,,,,213.01602150537636,213.01602150537636,,,,
11683,319425.71,,,,212.93602150537637,212.93602150537637,,,,
11684,319430.0,,,,212.3,212.3,,,,
11685,319637.28,,,,212.97602150537637,212.97602150537637,,,,
11686,319666.0,,,,213.0,213.0,,,,
11687,319848.44,,,,213.35602150537636,213.35602150537636,,,,
11688,319899.0,,,,213.1,213.1,,,,
11689,320052.87,,,,213.57602150537636,213.57602150537636,,,,
11690,320132.0,,,,213.1,213.1,,,,
11691,320254.1,,,,213.14602150537635,213.14602150537635,,,,
11692,320365.0,,,,213.1,213.1,,,,
11693,320462.08,,,,213.99602150537638,213.99602150537638,,,,
11694,320595.0,,,,213.1,213.1,,,,
11695,320656.52,,,,214.24602150537638,214.24602150537638,,,,
11696,320825.0,,,,213.4,213.4,,,,
11697,320846.25,,,,214.40602150537637,214.40602150537637,,,,
11698,321033.41,,,,214.30602150537635,214.30602150537635,,,,
11699,321055.0,,,,213.6,213.6,,,,
11700,321221.52,,,,215.30602150537635,215.30602150537635,,,,
11701,321277.0,,,,213.2,213.2,,,,
11702,321395.54,,,,214.48602150537636,214.48602150537636,,,,
11703,321499.0,,,,214.0,214.0,,,,
11704,321581.44,,,,215.01602150537636,215.01602150537636,,,,
11705,321721.0,,,,214.3,214.3,,,,
11706,321759.7,,,,214.94602150537636,214.94602150537636,,,,
11707,321928.3333,,,,214.4,214.4,,,,
11708,321938.93,,,,215.14602150537635,215.14602150537635,,,,
11709,322114.94,,,,215.45602150537636,215.45602150537636,,,,
11710,322135.6667,,,,214.3,214.3,,,,
11711,322286.78,,,,215.46602150537637,215.46602150537637,,,,
11712,322343.0,,,,215.3,215.3,,,,
11713,322457.73,,,,216.03602150537637,216.03602150537637,,,,
11714,322540.6667,,,,214.4,214.4,,,,
11715,322621.25,,,,215.86602150537635,215.86602150537635,,,,
11716,322738.3333,,,,215.0,215.0,,,,
11717,322786.75,,,,215.50602150537637,215.50602150537637,,,,
11718,322936.0,,,,214.9,214.9,,,,
11719,322957.5,,,,216.17602150537635,216.17602150537635,,,,
11720,323119.3,,,,216.25602150537637,216.25602150537637,,,,
11721,323129.6667,,,,215.1,215.1,,,,
11722,323279.45,,,,216.45602150537636,216.45602150537636,,,,
11723,323323.3333,,,,215.4,215.4,,,,
